id;familia;genero;nombre;autor;sinonimos;referencias;taxones_infraespecificos;habito;origen;estado_de_conservacion;especimen_representativo;notas;regiones_biogeograficas;elevacion_minima;elevacion_maxima;departamentos;distribucion_global
78;ANACARDIACEAE;Ochoterenaea;Ochoterenaea colombiana;F.A.Barkley;Rhus samo Tul.;Barkley 1942, Barkley 1947b;;Árbol;Nativa;No Evaluada;Ramírez 353 (MO);Tipo de Colombia;Andes, Guayana y Serranía de La Macarena, Pacífico, Valle del Cauca, Valle del Magdalena;80 m;1500 m;Antioquia, Bolívar, Córdoba, Cundinamarca, Meta, Norte de Santander, Valle;"Panamá a Bolivia; Venezuela"
79;ANACARDIACEAE;Schinus;Schinus areira;L.;Schinus molle var. areira (L.) DC.;Barfod 1987, Muñoz 1999;;Árbol;Naturalizada y adventicia;No Evaluada;Fonnegra 4931 (HUA, MO);;Andes;1025 m;2620 m;Antioquia, Boyacá, Cundinamarca, Valle;"Nativa de Perú, Bolivia, Ecuador?, Argentina; cultivada, adventicia y naturalizada en regiones templadas secas"
80;ANACARDIACEAE;Schinus;Schinus terebinthifolia;Raddi;;Mitchell 1997;Schinus terebinthifolia var. raddiana Engl.;Árbol;Naturalizada y adventicia;No Evaluada;Cuadros 510 (MO);;Andes, Llanura del Caribe, Valle del Cauca;10 m;1500 m;Antioquia, Atlántico, Valle;"Nativa de E y S Brasil, Paraguay, NE Argentina; cultivada y naturalizada alrededor del mundo"
81;ANACARDIACEAE;Spondias;Spondias dulcis;Parkinson;Spondias cytherea Sonn.;Mitchell & Daly 1998;;Árbol;Cultivada;No Evaluada;Forero 582 (COL, NY);;Amazonia;100 m;100 m;Amazonas;Nativa del Pacífico Sur, introducida en la región tropical del Nuevo Mundo
82;ANACARDIACEAE;Spondias;Spondias mombin;L.;Spondias lutea L.;Barfod 1987, Mitchell & Daly 1998;Spondias mombin var. mombin ;Árbol;Nativa y cultivada;No Evaluada;Davidse 5465 (MO);;Amazonia, Andes, Guayana y Serranía de La Macarena, Islas Caribeñas, Llanura del Caribe, Orinoquia, Pacífico, Sierra Nevada de Santa Marta, Valle del Cauca, Valle del Magdalena;0 m;1960 m;Amazonas, Antioquia, Arauca, Bolívar, Caldas, Caquetá, Chocó, Córdoba, Cundinamarca, La Guajira, Guaviare, Huila, Magdalena, Meta, Norte de Santander, San Andrés, Providencia y Santa Catalina, Santander, Sucre, Tolima, Valle, Vichada;"México a Brasil, Paraguay y Bolivia; introducida y adventicia en África, región tropical de Asia, Antillas"
83;ANACARDIACEAE;Spondias;Spondias purpurea;L.;;Barfod 1987;;Árbol;Nativa y cultivada;No Evaluada;Fonnegra 1633 (HUA, MO, NY);;Andes, Llanura del Caribe, Pacífico, Valle del Magdalena;0 m;1470 m;Antioquia, Atlántico, Caldas, Cauca, Chocó, Cundinamarca, Magdalena, San Andrés, Providencia y Santa Catalina, Sucre, Tolima;"O México a S Colombia y Ecuador; introducida, cultivada y naturalizada en la región tropical del Nuevo y Viejo Mundo"
84;ANACARDIACEAE;Spondias;Spondias radlkoferi;Donn.Sm.;Spondias nigrescens Pittier;Mitchell & Daly 1998;;Árbol;Nativa;No Evaluada;Callejas 4906 (MO, NY, US);;Llanura del Caribe, Pacífico, Sierra Nevada de Santa Marta, Valle del Magdalena;0 m;700 m;Antioquia, Caldas, Chocó, Córdoba, Santander, Sucre;México a Ecuador, Venezuela
85;ANACARDIACEAE;Tapirira;Tapirira guianensis;Aubl.;Rhus amazonica Engl., Tapirira guianensis var. cuneata Engl., Tapirira guianensis var. elliptica Engl., Tapirira myriantha Triana & Planch.;Mitchell 1997;Tapirira guianensis subsp. subandina Barfod & Holm-Niels.;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Callejas 622 (NY);;Amazonia, Andes, Guayana y Serranía de La Macarena, Llanura del Caribe, Orinoquia, Pacífico, Sierra Nevada de Santa Marta, Valle del Cauca, Valle del Magdalena;0 m;1960 m;Amazonas, Antioquia, Bolívar, Boyacá, Caquetá, Chocó, Córdoba, Guainía, Guaviare, Huila, Magdalena, Meta, Norte de Santander, Putumayo, Santander, Tolima, Valle, Vaupés, Vichada;S Nicaragua a Brasil, Paraguay y Bolivia
86;ANACARDIACEAE;Tapirira;Tapirira obtusa;(Benth.) J.D.Mitch.;Tapirira marchandii Engl., Tapirira peckoltiana Engl.;Mitchell 1993, Mitchell 1997, Vásquez et al. 2002 [2003];;Árbol;Nativa;No Evaluada;Restrepo 592 (NY);;Amazonia;150 m;200 m;Amazonas;Cuenca Amazónica
87;ANACARDIACEAE;Tapirira;Tapirira pilosa;Sprague;;Sprague 1905;;Árbol;Nativa;No Evaluada;Callejas 4601 (HUA, MO);Tipo de Colombia;Amazonia, Valle del Magdalena;110 m;130 m;Antioquia, Putumayo;
88;ANACARDIACEAE;Tapirira;Tapirira retusa;Ducke;;;;Árbol;Nativa;No Evaluada;Sánchez 656 (NY);;Amazonia;100 m;100 m;Amazonas, Caquetá;Colombia, Brasil, Perú
89;ANACARDIACEAE;Tapirira;Tapirira rubrinervis;Barfod;;Barfod 1999;;Árbol;Nativa;No Evaluada;Betancur 1363 (NY);;Orinoquia;100 m;100 m;Meta;Colombia, Ecuador, Perú
90;ANACARDIACEAE;Thyrsodium;Thyrsodium herrerense;Encarn.;;Mitchell & Daly 1993;;Árbol;Nativa;No Evaluada;Urrego 682 (NY);;Amazonia;100 m;200 m;Amazonas;Colombia, Perú
91;ANACARDIACEAE;Thyrsodium;Thyrsodium spruceanum;Benth.;Thyrsodium schomburgkianum Benth.;Mitchell & Daly 1993;;Arbolito, Árbol;Nativa;No Evaluada;Idrobo 903 (US);;Guayana y Serranía de La Macarena;600 m;1300 m;Meta;Colombia, Venezuela, Brasil, Perú
92;ANACARDIACEAE;Toxicodendron;Toxicodendron striatum;(Ruiz & Pav.) Kuntze;Rhus juglandifolia Schult., Rhus striata Ruiz & Pav.;Barfod 1987;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Quiñones 2212 (MO);;Andes, Llanura del Caribe, Pacífico, Sierra Nevada de Santa Marta, Valle del Cauca, Valle del Magdalena;56 m;3000 m;Antioquia, Boyacá, Caldas, Cauca, Chocó, Cundinamarca, La Guajira, Huila, Magdalena, Meta, Nariño, Norte de Santander, Risaralda, Santander, Valle;"S México a Bolivia; Venezuela"
93;ANISOPHYLLEACEAE;Anisophyllea;Anisophyllea guianensis;Sandwith;;Sánchez 1997;;Árbol;Nativa;No Evaluada;Vester 272 (COAH, MO);;Amazonia;120 m;250 m;Amazonas;S Colombia, N Perú, NO Brasil
94;ANNONACEAE;Anaxagorea;Anaxagorea brevipes;Benth.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Murillo 770 (COL);;Amazonia, Andes;90 m;600 m;Amazonas, Antioquia, Caquetá;Neotrópico
95;ANNONACEAE;Anaxagorea;Anaxagorea crassipetala;Hemsl.;Anaxagorea clavata R.E.Fr.;Maas, P. & Westra 1984, Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Gentry 34865 (COL, MO);;Pacífico;10 m;500 m;Antioquia, Chocó, Nariño, Valle;Nicaragua a Bolivia
96;ANNONACEAE;Anaxagorea;Anaxagorea dolichocarpa;Sprague & Sandwith;Anaxagorea mutica R.E.Fr.;Maas, P. & Westra 1985, Murillo-A. 2001;;Subarbusto, Arbolito, Árbol;Nativa;No Evaluada;Murillo 533 (COAH, COL, U);;Amazonia, Llanura del Caribe, Pacífico;150 m;300 m;Amazonas, Antioquia, Bolívar, Córdoba;Neotrópico
97;ANNONACEAE;Anaxagorea;Anaxagorea floribunda;Timmerman;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Rodríguez 107 (COL, MO);;Amazonia;100 m;200 m;Amazonas, Vaupés;Colombia, Perú
98;ANNONACEAE;Anaxagorea;Anaxagorea manausensis;Timmerman;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Martínez 3027 (COL);Especie dudosa;Amazonia;100 m;300 m;Vaupés;Colombia?, Brasil, Perú
99;ANNONACEAE;Anaxagorea;Anaxagorea phaeocarpa;Mart.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Gentry 24126 (COL, MO);;Amazonia, Andes, Pacífico;30 m;1200 m;Amazonas, Cauca, Chocó, Nariño, Putumayo, Valle, Vaupés;Nicaragua a Brasil
100;ANNONACEAE;Annona;Annona acuminata;Saff.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Gentry 15213 (COL);;Pacífico;0 m;600 m;Antioquia, Chocó;Colombia A Costa Rica
101;ANNONACEAE;Annona;Annona amazonica;R.E.Fr.;;;;Árbol;Nativa;No Evaluada;Roa 603 (COL);;Amazonia, Orinoquia, Valle del Magdalena;250 m;800 m;Antioquia, Caquetá, Meta, Vaupés;Colombia a Bolivia y Brasil
102;ANNONACEAE;Annona;Annona ambotay;Aubl.;;;;Arbusto, Árbol, Trepadora;Nativa;No Evaluada;Ramírez 15504 (COL);;Amazonia;100 m;850 m;Amazonas, Caquetá, Cauca, Guaviare, Putumayo, Vaupés;Amazonia
103;ANNONACEAE;Annona;Annona cercocarpa;Saff.;;;;Árbol;Nativa;No Evaluada;Gentry 9244 (COL MO);Tipo de Colombia;Pacífico, Valle del Magdalena;100 m;300 m;Bolívar, Chocó;
104;ANNONACEAE;Annona;Annona cherimola;Mill.;;;;Árbol;Nativa;No Evaluada;Pérez 387 (COL);;Andes, Islas Caribeñas, Valle del Magdalena;300 m;2500 m;Antioquia, Caldas, Cauca, Cundinamarca, Quindío, San Andrés, Providencia y Santa Catalina, Valle;Neotrópico, cultivada en otras regiones
105;ANNONACEAE;Annona;Annona cherimolioides;Triana & Planch.;Annona ambotay subsp. occidentalis R.E.Fr., Raimondia cherimolioides (Triana & Planch.) R.E.Fr.;Murillo-A. 2001, Rainer 2001;;Árbol;Nativa;No Evaluada;Duque-Jaramillo 4682 (COL);Tipo de Colombia;Amazonia, Andes;900 m;2450 m;Antioquia, Caldas, Cundinamarca, Norte de Santander, Quindío, Valle;Colombia, Ecuador
106;ANNONACEAE;Annona;Annona cuspidata;(Mart.) H.Rainer;Rollinia cuspidata Mart.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Murillo 530 (COAH COL);;Amazonia;100 m;300 m;Amazonas, Caquetá;Amazonia
107;ANNONACEAE;Annona;Annona danforthii;(Standl.) H.Rainer;Rollinia chocoensis R.E.Fr., Rollinia danforthii Standl.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Roldán 495 (HUA MO U);;Andes, Pacífico;50 m;1500 m;Antioquia, Chocó;Colombia, Costa Rica
108;ANNONACEAE;Annona;Annona dolichophylla;R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 803 (COAH COL);;Amazonia;100 m;300 m;Amazonas, Caquetá;Colombia, Perú
109;ANNONACEAE;Annona;Annona duckei;Diels;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Fernández 11232 (COL);;Amazonia, Andes;100 m;1450 m;Amazonas, Putumayo;Colombia a Perú
110;ANNONACEAE;Annona;Annona edulis;(Triana & Planch.) H.Rainer;Rollinia edulis Planch. & Triana, Rollinia edulis var. acuta R.E.Fr., Rollinia edulis var. macropus R.E.Fr.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Arbusto, Árbol;Nativa;No Evaluada;Murillo 806 (COL);Tipo de Colombia;Amazonia, Andes, Guayana y Serranía de La Macarena, Orinoquia;100 m;1400 m;Amazonas, Arauca, Caquetá, Guaviare, Huila, Meta, Putumayo, Vaupés;N Suramérica
111;ANNONACEAE;Annona;Annona exsucca;Dunal;Rollinia exsucca (Dunal) A.DC.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Arbusto, Arbolito, Árbol;Nativa;No Evaluada;Vincelli 1200 (COL);;Orinoquia;100 m;100 m;Vichada;N Suramérica, Trinidad y Tobago
112;ANNONACEAE;Annona;Annona foetida;Mart.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Fernández 2268 (COL);;Amazonia;200 m;300 m;Caquetá, Vaupés;Amazonia
113;ANNONACEAE;Annona;Annona gigantophylla;(R.E.Fr.) R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;;;Amazonia;100 m;100 m;Vaupés;Colombia, Brasil, Venezuela
114;ANNONACEAE;Annona;Annona glabra;L.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Castañeda 6345 (COL);;Llanura del Caribe, Orinoquia, Pacífico;0 m;300 m;Antioquia, Atlántico, Cauca, Cesar, Chocó, Córdoba, La Guajira, Magdalena, Meta;"S Estados Unidos a Brasil, Antillas, África; cultivada en otras regiones"
115;ANNONACEAE;Annona;Annona hayesii;Saff.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Sánchez 29 (COL);;Llanura del Caribe;0 m;250 m;Cesar;Colombia, Panamá
116;ANNONACEAE;Annona;Annona ionophylla;Triana & Planch.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Triana 4723-11 (COL);Tipo de Colombia;Andes;1700 m;2000 m;Antioquia;
117;ANNONACEAE;Annona;Annona jahnii;Saff.;;Murillo-A. 2001;;Arbusto, Árbol;Nativa;No Evaluada;Cabrera 2169 (COL);;Guayana y Serranía de La Macarena, Orinoquia;150 m;500 m;Arauca, Casanare, Meta;Colombia, Brasil, Venezuela
118;ANNONACEAE;Annona;Annona montana;Macfad.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Zuluaga 165 (COL);;Amazonia, Andes, Llanura del Caribe, Pacífico, Valle del Magdalena;50 m;1800 m;Antioquia, Caldas, Chocó, La Guajira, Vaupés;Neotrópico
119;ANNONACEAE;Annona;Annona mucosa;Jacq.;Rollinia mucosa (Jacq.) Baill.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Arbolito, Árbol;Nativa;No Evaluada;Jaramillo 7961 (COL);;Amazonia, Andes, Llanura del Caribe, Pacífico, Sierra Nevada de Santa Marta;0 m;1500 m;Amazonas, Antioquia, Caquetá, Cesar, Chocó, Guaviare, Magdalena, Norte de Santander, Putumayo, Santander, Valle, Vaupés;Neotrópico
120;ANNONACEAE;Annona;Annona muricata;L.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 555 (COAH COL);;Amazonia, Andes, Llanura del Caribe, Orinoquia, Pacífico;100 m;2000 m;Amazonas, Antioquia, Boyacá, Casanare, Cauca, Chocó, Córdoba, Cundinamarca, Huila, Magdalena, Meta, Putumayo, Quindío, Risaralda, Santander, Sucre, Tolima, Valle, Vaupés;Neotrópico
121;ANNONACEAE;Annona;Annona neoamazonica;H.Rainer;Rollinia amazonica R.E.Fr.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Duque 2100 (COL);;Amazonia;100 m;300 m;Amazonas;
122;ANNONACEAE;Annona;Annona neoinsignis;H.Rainer;Rollinia insignis R.E.Fr.;Maas, P. et al. 1992, Rainer 2007;;Arbusto, Árbol;Nativa;No Evaluada;Rudas 3123 (COL MO);;;100 m;100 m;Amazonas;NO Amazonia
123;ANNONACEAE;Annona;Annona neovelutina;H.Rainer;Rollinia velutina Marle;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Espinal 1665 (COL);;Orinoquia;500 m;500 m;Casanare;Colombia, Venezuela
124;ANNONACEAE;Annona;Annona pachyantha;(Maas & Westra) H.Rainer;Rollinia pachyantha Maas & Westra;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Monsalve 287 (COL);Tipo de Colombia;Pacífico;50 m;100 m;Valle;
125;ANNONACEAE;Annona;Annona papilionella;(Diels) H.Rainer;Rollinia microsepala Standl., Rollinia papilionella Diels, Rollinia pittieri Saff.;Maas, P. et al. 1992, Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Cárdenas 2869 (COL);;Amazonia, Andes, Llanura del Caribe, Pacífico, Valle del Cauca, Valle del Magdalena;0 m;1500 m;Amazonas, Antioquia, Bolívar, Chocó;Nicaragua a Bolivia y Brasil
126;ANNONACEAE;Annona;Annona punicifolia;Triana & Planch.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Cuadros 2600 (COL);Tipo de Colombia;Llanura del Caribe;0 m;50 m;Bolívar, Cesar, Magdalena;Colombia, Venezuela
127;ANNONACEAE;Annona;Annona purpurea;Dunal;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Rodríguez 309 (COL);;Llanura del Caribe, Pacífico, Valle del Cauca;300 m;800 m;Antioquia, Bolívar, Cesar, Chocó, Córdoba, La Guajira, Sucre;México a Venezuela, Trinidad & Tobago
128;ANNONACEAE;Annona;Annona quinduensis;Kunth;Raimondia quinduensis (Kunth) Saff.;Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Franco 2933 (COL);Tipo de Colombia;Andes;750 m;2600 m;Antioquia, Caldas, Cauca, Cundinamarca, Nariño, Quindío, Risaralda, Valle;Colombia, Ecuador
129;ANNONACEAE;Annona;Annona rensoniana;(Standl.) H.Rainer;Rollinia membranacea Triana & Planch.;Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Silverstone 6303 (COL);;Andes, Pacífico;300 m;1500 m;Antioquia, Caldas, Cauca, Chocó, Cundinamarca, Huila, Magdalena, Quindío, Tolima, Valle;Colombia a México
130;ANNONACEAE;Annona;Annona reticulata;L.;Annona lutescens Saff.;Breedlove 1986, Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Forero 1979 (COL);;Andes, Pacífico, Sierra Nevada de Santa Marta, Valle del Cauca;500 m;1900 m;Antioquia, Cundinamarca, Magdalena, Santander, Tolima;"México a Paraguay, Antillas; cultivada en otras regiones"
131;ANNONACEAE;Annona;Annona rigida;R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Romero-Castañeda 3526 (COL);Tipo de Colombia;Amazonia;100 m;100 m;Amazonas, Vaupés;Colombia, Brasil
132;ANNONACEAE;Annona;Annona rufinervis;(Triana & Planch.) H.Rainer;Rollinia rufinervis Triana & Planch.;Murillo-A. 2001, Rainer 2007;;Árbol;Nativa;No Evaluada;Lombana L9C1 (COL);Tipo de Colombia;Andes, Valle del Magdalena;300 m;1000 m;Antioquia, Tolima;
133;ANNONACEAE;Annona;Annona sericea;Dunal;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;García 480 (COL);;Guayana y Serranía de La Macarena, Llanura del Caribe;150 m;600 m;Bolívar, Meta;N Suramérica
134;ANNONACEAE;Annona;Annona spraguei;Saff.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Brand 813 (COL);;Llanura del Caribe, Pacífico;0 m;250 m;Antioquia, Chocó, Córdoba;Colombia, Panamá, México
135;ANNONACEAE;Annona;Annona symphyocarpa;Sandwith;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Campo 1215 (COL);;Orinoquia;600 m;600 m;Meta;N Suramérica
136;ANNONACEAE;Annona;Annona tenuiflora;Mart.;;Murillo-A. 2001;;Arbusto, Árbol;Nativa;No Evaluada;Cárdenas 2874 (COL);;Amazonia, Andes, Pacífico, Valle del Magdalena;0 m;500 m;Antioquia, Caquetá, Santander;Amazonia
137;ANNONACEAE;Bocageopsis;Bocageopsis canescens;(Benth.) R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Palacios 1777 (COAH, COL);;Amazonia;100 m;300 m;Amazonas, Caquetá, Vaupés;Colombia, Venezuela, Brasil, Perú
138;ANNONACEAE;Bocageopsis;Bocageopsis multiflora;(Mart.) R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 695 (COAH, COL, U);;Amazonia, Orinoquia;100 m;400 m;Amazonas, Caquetá, Guainía, Vaupés, Vichada;N Suramérica
139;ANNONACEAE;Cremastosperma;Cremastosperma awaense;Pirie;;Pirie 2005;;Arbolito, Árbol;Nativa;No Evaluada;Romero-Castañeda 3369 (COL);;Andes, Pacífico;0 m;2000 m;Chocó, Nariño;Colombia, Ecuador
140;ANNONACEAE;Cremastosperma;Cremastosperma cauliflorum;R.E.Fr.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Murillo 565 (COAH, COL, U);;Amazonia;100 m;230 m;Amazonas, Putumayo;Colombia, Ecuador, Perú, Brasil
141;ANNONACEAE;Cremastosperma;Cremastosperma dolichocarpum;Pirie;;Pirie 2005;;Árbol;Nativa;No Evaluada;Cogollo 6039 (MO);Tipo de Colombia;Andes;1200 m;1500 m;Antioquia;
142;ANNONACEAE;Cremastosperma;Cremastosperma gracilipes;R.E.Fr.;;Murillo-A. 2001;;Arbusto, Árbol;Nativa;No Evaluada;Murillo 653 (COAH, COL);;Amazonia;0 m;500 m;Amazonas, Caquetá;Colombia, Ecuador, Perú
143;ANNONACEAE;Cremastosperma;Cremastosperma longipes;Pirie;;Pirie 2005;;Arbolito, Árbol;Nativa;No Evaluada;Forero 6576 (MO);Tipo de Colombia;Andes, Pacífico;280 m;1400 m;Chocó, Risaralda;Colombia, Ecuador
144;ANNONACEAE;Cremastosperma;Cremastosperma magdalenae;Pirie;;Pirie 2005;;Arbolito, Árbol;Nativa;No Evaluada;Hernández 251 (COL, HUA);Tipo de Colombia;Andes, Valle del Magdalena;670 m;1200 m;Antioquia;
145;ANNONACEAE;Cremastosperma;Cremastosperma megalophyllum;R.E.Fr.;;Pirie et al 2005;;Arbusto, Árbol;Nativa;No Evaluada;Cuatrecasas 10575 (COL);;Amazonia;100 m;300 m;Amazonas;Colombia, Ecuador, Perú
146;ANNONACEAE;Cremastosperma;Cremastosperma microcarpum;R.E.Fr.;;Vásquez 1997;;Arbusto, Árbol;Nativa;No Evaluada;Rudas 2260 (MO);;Amazonia;80 m;200 m;Amazonas;Colombia, Brasil, Perú
147;ANNONACEAE;Cremastosperma;Cremastosperma novogranatense;R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Gentry 57078 (MO);Tipo de Colombia;Pacífico;0 m;130 m;Valle;
148;ANNONACEAE;Cremastosperma;Cremastosperma pacificum;R.E.Fr.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Devia 4065 (MO);Tipo de Colombia;Pacífico;5 m;650 m;Chocó, Valle;
149;ANNONACEAE;Cremastosperma;Cremastosperma pedunculatum;(Diels) R.E.Fr.;;Pirie et al 2005;;Arbolito, Árbol;Nativa;No Evaluada;Ramírez 4881 (JAUM, MO);;Andes;1400 m;1450 m;Caquetá;Colombia, Ecuador, Perú
150;ANNONACEAE;Desmopsis;Desmopsis panamensis;(B.L.Rob.) Saff.;;Murillo-A. 2001;;Arbolito, Árbol;Nativa;No Evaluada;Brand 48 (COL);;Pacífico;15 m;500 m;Antioquia, Chocó;Colombia a Costa Rica
151;ANNONACEAE;Diclinanona;Diclinanona calycina;(Diels) R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 557 (COAH, COL, U);;Amazonia;100 m;300 m;Amazonas, Vaupés;Colombia, Venezuela, Brasil, Perú
152;ANNONACEAE;Diclinanona;Diclinanona tessmannii;Diels;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 807 (COAH, COL, U);;Amazonia;100 m;300 m;Amazonas, Caquetá;Colombia, Brasil, Perú
153;ANNONACEAE;Duguetia;Duguetia antioquensis;H.León & Maas;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Fonnegra 4306 (U);Tipo de Colombia;Andes, Pacífico, Valle del Magdalena;0 m;1250 m;Antioquia, Boyacá, Chocó, Santander;
154;ANNONACEAE;Duguetia;Duguetia argentea;(R.E.Fr.) R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;García 14366 (COL);;Amazonia;120 m;250 m;Amazonas, Guainía, Vaupés;Colombia, Venezuela, Brasil, Ecuador
155;ANNONACEAE;Duguetia;Duguetia caniflora;H.León & Maas;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;"Soejarto 4044 (HT: HUA; IT: A, COL, F, MO)";Conocida solo del tipo;Andes, Valle del Cauca;400 m;900 m;Antioquia;
156;ANNONACEAE;Duguetia;Duguetia cauliflora;R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Madriñán 1207 (COL, GH, MO, U);;Amazonia, Orinoquia;15 m;250 m;Amazonas, Caquetá, Vaupés, Vichada;N Suramérica
157;ANNONACEAE;Duguetia;Duguetia colombiana;Maas;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Cogollo 1263 (COL, JAUM, MO);Tipo de Colombia;Valle del Magdalena;330 m;500 m;Antioquia;
158;ANNONACEAE;Duguetia;Duguetia flagellaris;Huber;Duguetia trichostemon R.E.Fr.;Murillo-A. 2001, Maas, P. et al. 2003;;Árbol;Nativa;No Evaluada;Murillo 607 (COL, U);Tipo de Colombia;Amazonia;100 m;900 m;Amazonas, Antioquia, Caquetá, Vaupés;Colombia a Bolivia y Brasil
159;ANNONACEAE;Duguetia;Duguetia gentryi;Maas;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Rentería 2314 (COL, HUA);Tipo de Colombia;Llanura del Caribe, Valle del Cauca;100 m;400 m;Antioquia, Córdoba;Colombia, Panamá
160;ANNONACEAE;Duguetia;Duguetia hadrantha;(Diels) R.E.Fr.;;Maas, P. et al. 2003;;Arbusto, Árbol;Nativa;No Evaluada;;;Amazonia;100 m;300 m;Amazonas;Colombia a Bolivia y Brasil
161;ANNONACEAE;Duguetia;Duguetia latifolia;R.E.Fr.;;Murillo-A. 2001;;Arbusto, Árbol;Nativa;No Evaluada;Murillo 585 (COL, U);;Amazonia;100 m;300 m;Amazonas, Caquetá;N Suramérica
162;ANNONACEAE;Duguetia;Duguetia lepidota;(Miq.) Pulle;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Cabrera 2265 (COL);;Orinoquia;150 m;200 m;Vichada;N Suramérica
163;ANNONACEAE;Duguetia;Duguetia lucida;Urb.;;Maas, P. et al. 2003;;Árbol;Nativa;No Evaluada;Quiñones 3172 (COL);;Andes;1060 m;1060 m;Norte de Santander;N Suramérica, Trinidad
164;ANNONACEAE;Duguetia;Duguetia oblanceolata;R.E.Fr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;"García-Barriga 14375 (HT: US; IT: S (fragm, foto))";Conocida solo del tipo;Amazonia;250 m;250 m;Amazonas, Vaupés;
165;ANNONACEAE;Duguetia;Duguetia odorata;(Diels) J.F.Macbr.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 571 (COL, U);;Amazonia, Orinoquia;100 m;450 m;Amazonas, Caquetá, Meta, Vaupés;N Suramérica
166;ANNONACEAE;Duguetia;Duguetia quitarensis;Benth.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 502 (COAH, COL, U);;Amazonia, Orinoquia;200 m;600 m;Amazonas, Caquetá, Meta, Vaupés;Colombia a Bolivia y Brasil
167;ANNONACEAE;Duguetia;Duguetia riparia;Huber;;Maas, P. et al. 2003;;Árbol;Nativa;No Evaluada;Duivenvoorden 1669A (U);;Amazonia;150 m;300 m;Amazonas, Caquetá;N Suramérica
168;ANNONACEAE;Duguetia;Duguetia spixiana;Mart.;;Murillo-A. 2001;;Árbol;Nativa;No Evaluada;Murillo 525 (COAH, COL, U);;Amazonia, Llanura del Caribe, Pacífico;100 m;350 m;Amazonas, Caquetá, Chocó, La Guajira, Putumayo, Vaupés;Colombia a Bolivia y Brasil
